key,population,area_km,population_density,days,cluster
Brazil.regions.SC:Anitápolis,3232.0,540.636,5.9781442597237335,240,19
Brazil.regions.SC:Antônio Carlos,8513.0,233.043,36.52973914685273,330,19
Brazil.regions.SC:Apiúna,10743.0,492.644,21.806821964745332,255,19
Brazil.regions.SC:Arabutã,4267.0,133.014,32.07932999533883,310,19
Brazil.regions.SC:Araquari,38129.0,384.172,99.2498151869475,298,19
Brazil.regions.SC:Armazém,8674.0,173.733,49.92718712046646,310,19
Brazil.regions.SC:Arroio Trinta,3550.0,94.418,37.59876294774301,261,19
Brazil.regions.SC:Arvoredo,2240.0,90.503,24.750560754892103,292,19
Brazil.regions.SC:Ascurra,7934.0,112.884,70.28453988164841,268,19
Brazil.regions.SC:Atalanta,3210.0,93.872,34.19550025566729,279,19
Brazil.regions.SC:Aurora,5679.0,207.211,27.406846161641997,317,19
Brazil.regions.SC:Balneário Arroio do Silva,13071.0,94.329,138.568202779633,332,19
Brazil.regions.SC:Balneário Barra do Sul,10795.0,111.037,97.2198456370399,302,19
Brazil.regions.SC:Balneário Gaivota,10979.0,147.588,74.38951676288045,322,19
Brazil.regions.SC:Balneário Piçarras,23147.0,99.137,233.48497533715968,317,19
Brazil.regions.SC:Balneário Rincão,12760.0,63.431,201.16346896627832,291,19
Brazil.regions.SC:Bandeirante,2678.0,147.993,18.095450460494753,223,19
Brazil.regions.SC:Barra Bonita,1677.0,93.139,18.00534684718539,192,19
Brazil.regions.SC:Barra Velha,29168.0,139.153,209.61100371533493,317,19
Brazil.regions.SC:Bela Vista do Toldo,6337.0,533.419,11.87996678033591,257,19
Brazil.regions.SC:Belmonte,2706.0,93.852,28.83263009845288,231,19
Brazil.regions.SC:Benedito Novo,11652.0,387.94,30.035572511213076,294,19
Brazil.regions.SC:Bocaina do Sul,3474.0,511.101,6.797090985930374,260,19
Brazil.regions.SC:Bom Jardim da Serra,4743.0,937.12,5.061251493938877,262,19
Brazil.regions.SC:Bom Jesus,3010.0,63.415,47.46511077820705,256,19
Brazil.regions.SC:Bom Jesus do Oeste,2142.0,67.777,31.60364135326143,215,19
Brazil.regions.SC:Bom Retiro,9966.0,1056.036,9.43717827801325,246,19
Brazil.regions.SC:Bombinhas,19769.0,35.143,562.5302336169365,291,19
Brazil.regions.SC:Botuverá,5246.0,296.274,17.70658242032713,320,19
Brazil.regions.SC:Braço do Norte,33450.0,212.296,157.56302521008405,342,19
Brazil.regions.SC:Braço do Trombudo,3743.0,89.411,41.86285803760164,256,19
Brazil.regions.SC:Brunópolis,2420.0,336.294,7.196084378549722,258,19
Brazil.regions.SC:Caibi,6148.0,173.079,35.52135152155952,269,19
Brazil.regions.SC:Calmon,3346.0,634.567,5.27288686616228,238,19
Brazil.regions.SC:Campo Alegre,11978.0,499.216,23.993621999294895,291,19
Brazil.regions.SC:Campo Belo do Sul,7016.0,1028.097,6.824258800482834,226,19
Brazil.regions.SC:Campo Erê,8526.0,479.392,17.785027701755556,291,19
Brazil.regions.SC:Canelinha,12240.0,151.008,81.0553083280356,332,19
Brazil.regions.SC:Capinzal,22848.0,243.966,93.6523941860751,273,19
Brazil.regions.SC:Capivari de Baixo,24871.0,53.222,467.3067528465672,313,19
Brazil.regions.SC:Capão Alto,2525.0,1332.356,1.8951391369874118,227,19
Brazil.regions.SC:Catanduvas,10861.0,198.24,54.78712671509282,308,19
Brazil.regions.SC:Caxambu do Sul,3642.0,140.91,25.846284862678306,293,19
Brazil.regions.SC:Celso Ramos,2728.0,208.698,13.07151961207103,236,19
Brazil.regions.SC:Cerro Negro,3124.0,417.556,7.4816312063531605,213,19
Brazil.regions.SC:Chapadão do Lageado,2988.0,124.412,24.016975854419186,213,19
Brazil.regions.SC:Cocal do Sul,16684.0,70.773,235.73961821598633,317,19
Brazil.regions.SC:Cordilheira Alta,4453.0,83.539,53.30444463065155,282,19
Brazil.regions.SC:Coronel Freitas,9981.0,233.698,42.70896627271093,288,19
Brazil.regions.SC:Coronel Martins,2549.0,107.369,23.740558261695647,263,19
Brazil.regions.SC:Correia Pinto,12795.0,647.388,19.764036404752634,262,19
Brazil.regions.SC:Corupá,15909.0,407.527,39.03790423701988,273,19
Brazil.regions.SC:Cunha Porã,11086.0,220.099,50.36824338138747,291,19
Brazil.regions.SC:Cunhataí,1962.0,54.811,35.79573443286932,265,19
Brazil.regions.SC:Curitibanos,39745.0,949.131,41.87514684485071,270,19
Brazil.regions.SC:Descanso,8250.0,287.608,28.684876637645683,268,19
Brazil.regions.SC:Dionísio Cerqueira,15498.0,378.843,40.908766956232526,273,19
Brazil.regions.SC:Dona Emma,4146.0,178.157,23.271608749586036,265,19
Brazil.regions.SC:Doutor Pedrinho,4064.0,374.205,10.860357290789809,267,19
Brazil.regions.SC:Entre Rios,3203.0,104.549,30.63635233239916,282,19
Brazil.regions.SC:Ermo,2063.0,63.737,32.367384721590284,259,19
Brazil.regions.SC:Erval Velho,4412.0,208.841,21.12611987109811,261,19
Brazil.regions.SC:Faxinal dos Guedes,10667.0,339.683,31.402807912082736,299,19
Brazil.regions.SC:Flor do Sertão,1582.0,57.869,27.337607354542154,247,19
Brazil.regions.SC:Formosa do Sul,2510.0,100.067,25.083194259845904,229,19
Brazil.regions.SC:Forquilhinha,26793.0,183.351,146.12955478835676,318,19
Brazil.regions.SC:Fraiburgo,36443.0,549.12,66.3661858974359,298,19
Brazil.regions.SC:Frei Rogério,2023.0,159.435,12.688556465017092,231,19
Brazil.regions.SC:Galvão,2873.0,139.341,20.618482715065916,264,19
Brazil.regions.SC:Garopaba,23078.0,114.773,201.07516576198236,317,19
Brazil.regions.SC:Garuva,18145.0,503.595,36.03093755895114,296,19
Brazil.regions.SC:Governador Celso Ramos,14471.0,127.356,113.62637017494268,323,19
Brazil.regions.SC:Gravatal,11501.0,165.718,69.40103066655404,336,19
Brazil.regions.SC:Grão Pará,6569.0,334.362,19.646371298173833,292,19
Brazil.regions.SC:Guabiruba,23832.0,173.272,137.54097603767488,318,19
Brazil.regions.SC:Guaraciaba,10090.0,331.766,30.413001935098833,266,19
Brazil.regions.SC:Guaramirim,44819.0,267.575,167.50070073811082,317,19
Brazil.regions.SC:Guarujá do Sul,5160.0,100.711,51.235714072941384,248,19
Brazil.regions.SC:Guatambú,4704.0,206.159,22.81734001426084,291,19
Brazil.regions.SC:Herval d'Oeste,22606.0,216.429,104.44995818490128,308,19
Brazil.regions.SC:Ibiam,1957.0,146.974,13.315280253650306,231,19
Brazil.regions.SC:Ibicaré,3202.0,155.88,20.54144213497562,296,19
Brazil.regions.SC:Ibirama,18950.0,247.102,76.68897864039951,299,19
Brazil.regions.SC:Ilhota,14184.0,253.024,56.05792335904894,309,19
Brazil.regions.SC:Imaruí,10135.0,542.598,18.678653441405977,249,19
Brazil.regions.SC:Imbituba,44853.0,182.905,245.22566359585576,337,19
Brazil.regions.SC:Imbuia,6197.0,119.113,52.026227196023946,277,19
Brazil.regions.SC:Iomerê,2945.0,113.986,25.836506237608127,238,19
Brazil.regions.SC:Ipira,4446.0,155.651,28.563902576918874,291,19
Brazil.regions.SC:Iporã do Oeste,8996.0,200.96,44.76512738853503,255,19
Brazil.regions.SC:Ipuaçu,7514.0,261.307,28.755448571986207,279,19
Brazil.regions.SC:Ipumirim,7593.0,247.875,30.632375189107414,313,19
Brazil.regions.SC:Iraceminha,3976.0,163.898,24.25899034765525,249,19
Brazil.regions.SC:Irani,10419.0,325.629,31.996535935067207,306,19
Brazil.regions.SC:Irati,1930.0,78.039,24.73122413152398,323,19
Brazil.regions.SC:Irineópolis,11222.0,589.698,19.03007980356047,227,19
Brazil.regions.SC:Itaiópolis,21669.0,1296.58,16.712428080025916,309,19
Brazil.regions.SC:Itapiranga,16872.0,281.782,59.87607441213421,322,19
Brazil.regions.SC:Itapoá,20576.0,245.394,83.84883085976023,274,19
Brazil.regions.SC:Ituporanga,25086.0,336.588,74.53028628471603,314,19
Brazil.regions.SC:Itá,6169.0,166.345,37.085575160058916,300,19
Brazil.regions.SC:Içara,56421.0,230.256,245.03595997498437,334,19
Brazil.regions.SC:Jaborá,3936.0,182.472,21.570432723924764,303,19
Brazil.regions.SC:Jacinto Machado,10416.0,430.704,24.18366209740332,284,19
Brazil.regions.SC:Jaguaruna,20024.0,326.505,61.32831043935009,336,19
Brazil.regions.SC:Jardinópolis,1570.0,67.495,23.260982294984814,260,19
Brazil.regions.SC:Joaçaba,30118.0,243.094,123.89446057903527,324,19
Brazil.regions.SC:José Boiteux,4997.0,405.552,12.321477886929419,268,19
Brazil.regions.SC:Jupiá,2101.0,91.645,22.925418735337445,273,19
Brazil.regions.SC:Lacerdópolis,2246.0,68.863,32.615482915353674,242,19
Brazil.regions.SC:Laguna,45814.0,333.986,137.1734144544981,333,19
Brazil.regions.SC:Lajeado Grande,1427.0,65.224,21.87844965043542,271,19
Brazil.regions.SC:Laurentino,6970.0,79.333,87.85751200635298,268,19
Brazil.regions.SC:Lauro Müller,15244.0,271.852,56.074628842164124,296,19
Brazil.regions.SC:Lebon Régis,12107.0,942.302,12.848322512315585,248,19
Brazil.regions.SC:Leoberto Leal,3041.0,292.846,10.384297548882348,222,19
Brazil.regions.SC:Lindóia do Sul,4563.0,188.758,24.17380985176787,310,19
Brazil.regions.SC:Lontras,12130.0,197.586,61.39098924012835,270,19
Brazil.regions.SC:Luiz Alves,12859.0,260.106,49.43753700414447,286,19
Brazil.regions.SC:Luzerna,5685.0,117.099,48.548663951015804,281,19
Brazil.regions.SC:Macieira,1775.0,259.787,6.832520487938196,217,19
Brazil.regions.SC:Major Gercino,3442.0,306.058,11.246234373876847,246,19
Brazil.regions.SC:Major Vieira,8103.0,523.27,15.485313509278193,248,19
Brazil.regions.SC:Maracajá,7293.0,62.902,115.94225938761883,298,19
Brazil.regions.SC:Maravilha,25762.0,170.339,151.23958694133464,285,19
Brazil.regions.SC:Marema,1797.0,103.989,17.280673917433575,273,19
Brazil.regions.SC:Massaranduba,16916.0,374.459,45.174505086004075,317,19
Brazil.regions.SC:Matos Costa,2520.0,435.338,5.788605635161645,207,19
Brazil.regions.SC:Meleiro,7015.0,186.439,37.62624772713863,309,19
Brazil.regions.SC:Mirim Doce,2309.0,337.318,6.8451728042974285,259,19
Brazil.regions.SC:Modelo,4209.0,92.346,45.57858488727178,262,19
Brazil.regions.SC:Mondaí,11742.0,200.276,58.62909185324252,283,19
Brazil.regions.SC:Monte Carlo,9866.0,191.278,51.57937661414277,273,19
Brazil.regions.SC:Monte Castelo,8275.0,560.743,14.7572060640971,275,19
Brazil.regions.SC:Morro Grande,2893.0,260.315,11.113458694274245,283,19
Brazil.regions.SC:Morro da Fumaça,17796.0,82.818,214.88082300949068,323,19
Brazil.regions.SC:Nova Erechim,5019.0,65.079,77.1216521458535,294,19
Brazil.regions.SC:Nova Itaberaba,4331.0,137.337,31.53556579800054,277,19
Brazil.regions.SC:Nova Trento,14549.0,402.852,36.11500004964603,316,19
Brazil.regions.SC:Nova Veneza,15166.0,295.22,51.3718582751846,310,19
Brazil.regions.SC:Novo Horizonte,2442.0,152.494,16.013744803074218,215,19
Brazil.regions.SC:Orleans,22912.0,549.513,41.69510093482774,317,19
Brazil.regions.SC:Otacílio Costa,18744.0,845.361,22.172775891009877,267,19
Brazil.regions.SC:Ouro,7295.0,213.047,34.241270705525075,294,19
Brazil.regions.SC:Ouro Verde,2217.0,189.539,11.696801186035593,248,19
Brazil.regions.SC:Paial,1505.0,86.014,17.49715162647941,293,19
Brazil.regions.SC:Painel,2359.0,738.56,3.194053292894281,238,19
Brazil.regions.SC:Palma Sola,7423.0,330.627,22.45128195821878,307,19
Brazil.regions.SC:Palmeira,2627.0,289.096,9.08694689653264,274,19
Brazil.regions.SC:Palmitos,16169.0,351.051,46.05883475620352,298,19
Brazil.regions.SC:Papanduva,19320.0,763.553,25.302762218208823,329,19
Brazil.regions.SC:Paraíso,3437.0,180.534,19.037965147839188,261,19
Brazil.regions.SC:Passo de Torres,8823.0,92.638,95.24169347352058,292,19
Brazil.regions.SC:Passos Maia,4147.0,618.663,6.7031647278081925,266,19
Brazil.regions.SC:Paulo Lopes,7494.0,448.647,16.703555356438358,324,19
Brazil.regions.SC:Pedras Grandes,3976.0,159.892,24.866785079928952,322,19
Brazil.regions.SC:Penha,32531.0,57.752,563.2878515029782,309,19
Brazil.regions.SC:Peritiba,2787.0,95.639,29.14083166908897,301,19
Brazil.regions.SC:Pescaria Brava,10091.0,106.853,94.4381533508652,327,19
Brazil.regions.SC:Petrolândia,5937.0,305.859,19.410905024864398,278,19
Brazil.regions.SC:Pinhalzinho,20313.0,128.687,157.84811208591387,292,19
Brazil.regions.SC:Pinheiro Preto,3555.0,61.147,58.138584067901945,268,19
Brazil.regions.SC:Piratuba,3854.0,146.088,26.381359180767756,294,19
Brazil.regions.SC:Planalto Alegre,2870.0,63.1,45.48335974643423,293,19
Brazil.regions.SC:Pomerode,33447.0,214.299,156.07632326795738,337,19
Brazil.regions.SC:Ponte Alta,4682.0,569.154,8.226244566496941,249,19
Brazil.regions.SC:Ponte Alta do Norte,3414.0,396.882,8.602053003159629,249,19
Brazil.regions.SC:Ponte Serrada,11593.0,562.776,20.59967020626324,300,19
Brazil.regions.SC:Porto Belo,21388.0,92.941,230.12448757814096,334,19
Brazil.regions.SC:Porto União,35398.0,846.965,41.793934814307555,292,19
Brazil.regions.SC:Pouso Redondo,17453.0,359.225,48.5851485837567,310,19
Brazil.regions.SC:Praia Grande,7319.0,284.36,25.73850049233366,286,19
Brazil.regions.SC:Presidente Castello Branco,1568.0,65.577,23.910822391997193,301,19
Brazil.regions.SC:Presidente Getúlio,17471.0,297.16,58.79324269753668,268,19
Brazil.regions.SC:Presidente Nereu,2287.0,225.743,10.13098966523879,219,19
Brazil.regions.SC:Princesa,2924.0,85.598,34.159676627958596,235,19
Brazil.regions.SC:Quilombo,9887.0,279.763,35.34062760264939,278,19
Brazil.regions.SC:Rancho Queimado,2878.0,286.461,10.046742837593948,343,19
Brazil.regions.SC:Rio Fortuna,4611.0,303.028,15.216415644758898,294,19
Brazil.regions.SC:Rio Negrinho,42302.0,908.206,46.577538576049925,317,19
Brazil.regions.SC:Rio Rufino,2483.0,282.571,8.78717207356735,317,19
Brazil.regions.SC:Rio das Antas,6205.0,314.913,19.70385471542934,246,19
Brazil.regions.SC:Rio do Campo,5940.0,502.095,11.830430496220835,247,19
Brazil.regions.SC:Rio do Oeste,7489.0,245.057,30.5602370060843,286,19
Brazil.regions.SC:Rio dos Cedros,11676.0,555.473,21.019923560641114,241,19
Brazil.regions.SC:Riqueza,4598.0,192.977,23.826673645045783,272,19
Brazil.regions.SC:Rodeio,11551.0,129.643,89.09852440933949,291,19
Brazil.regions.SC:Romelândia,4786.0,222.897,21.47180087663809,256,19
Brazil.regions.SC:Salete,7642.0,177.988,42.935478796323345,303,19
Brazil.regions.SC:Saltinho,3781.0,156.59,24.145858611661026,261,19
Brazil.regions.SC:Salto Veloso,4718.0,105.058,44.9085267185745,271,19
Brazil.regions.SC:Sangão,12678.0,82.735,153.23623617574182,319,19
Brazil.regions.SC:Santa Cecília,16830.0,1145.845,14.687850450977226,315,19
Brazil.regions.SC:Santa Helena,2223.0,81.004,27.443089230161473,298,19
Brazil.regions.SC:Santa Rosa de Lima,2142.0,202.845,10.559787029505287,319,19
Brazil.regions.SC:Santa Rosa do Sul,8358.0,150.299,55.60915242283714,311,19
Brazil.regions.SC:Santa Terezinha,8787.0,715.504,12.280853775799995,266,19
Brazil.regions.SC:Santa Terezinha do Progresso,2428.0,119.26,20.358879758510817,257,19
Brazil.regions.SC:Santiago do Sul,1260.0,73.335,17.181427694825118,268,19
Brazil.regions.SC:Santo Amaro da Imperatriz,23245.0,344.235,67.52654436649382,320,19
Brazil.regions.SC:Saudades,9745.0,205.781,47.356169908786526,264,19
Brazil.regions.SC:Schroeder,21365.0,165.108,129.4001502047145,317,19
Brazil.regions.SC:Seara,17541.0,309.627,56.65203615963724,301,19
Brazil.regions.SC:Serra Alta,3263.0,90.564,36.029769003135904,289,19
Brazil.regions.SC:Siderópolis,14007.0,262.095,53.44245407199679,331,19
Brazil.regions.SC:Sombrio,30374.0,143.085,212.27941433413704,322,19
Brazil.regions.SC:Sul Brasil,2461.0,112.959,21.7866659584451,249,19
Brazil.regions.SC:São Bernardino,2336.0,150.06,15.567106490737038,297,19
Brazil.regions.SC:São Bonifácio,2838.0,458.486,6.189938187861789,239,19
Brazil.regions.SC:São Carlos,11281.0,162.12,69.58425857389588,288,19
Brazil.regions.SC:São Cristóvão do Sul,5549.0,351.288,15.79615586071827,242,19
Brazil.regions.SC:São Domingos,9445.0,366.787,25.75064001723071,321,19
Brazil.regions.SC:São Francisco do Sul,52721.0,493.418,106.84855436972303,329,19
Brazil.regions.SC:São José do Cedro,13829.0,281.27,49.16628150887048,274,19
Brazil.regions.SC:São José do Cerrito,8295.0,948.714,8.743414769888501,245,19
Brazil.regions.SC:São João Batista,37424.0,199.976,187.14245709485138,276,19
Brazil.regions.SC:São João do Itaperiú,3733.0,152.014,24.556948702093226,296,19
Brazil.regions.SC:São João do Oeste,6381.0,163.747,38.968652860815766,266,19
Brazil.regions.SC:São João do Sul,7297.0,184.375,39.576949152542376,273,19
Brazil.regions.SC:São Lourenço do Oeste,24076.0,356.193,67.59256919703644,330,19
Brazil.regions.SC:São Ludgero,13410.0,107.687,124.52756600146722,332,19
Brazil.regions.SC:São Martinho,3180.0,223.889,14.203466896542482,297,19
Brazil.regions.SC:São Miguel da Boa Vista,1820.0,72.755,25.015462854786612,261,19
Brazil.regions.SC:São Miguel do Oeste,40482.0,233.8,173.14798973481606,292,19
Brazil.regions.SC:São Pedro de Alcântara,5823.0,140.067,41.572961511276745,332,19
Brazil.regions.SC:Taió,18395.0,694.599,26.482905964448552,298,19
Brazil.regions.SC:Tangará,8676.0,390.0,22.246153846153845,318,19
Brazil.regions.SC:Tigrinhos,1633.0,56.962,28.668234963659984,298,19
Brazil.regions.SC:Tijucas,38407.0,279.952,137.1913756643996,333,19
Brazil.regions.SC:Timbé do Sul,5348.0,328.508,16.27966442217541,331,19
Brazil.regions.SC:Timbó,44238.0,128.313,344.76631362371705,320,19
Brazil.regions.SC:Timbó Grande,7877.0,596.96,13.195188957384078,244,19
Brazil.regions.SC:Treviso,3929.0,156.685,25.075789003414492,280,19
Brazil.regions.SC:Treze Tílias,7840.0,186.642,42.005550733489784,290,19
Brazil.regions.SC:Treze de Maio,7081.0,159.833,44.3024907246939,313,19
Brazil.regions.SC:Trombudo Central,7360.0,109.648,67.12388734860646,291,19
Brazil.regions.SC:Três Barras,19275.0,436.877,44.119969693987095,298,19
Brazil.regions.SC:Tunápolis,4543.0,132.939,34.173568328331044,300,19
Brazil.regions.SC:Turvo,12899.0,234.953,54.90034177048175,300,19
Brazil.regions.SC:União do Oeste,2464.0,92.857,26.53542543911606,267,19
Brazil.regions.SC:Urubici,11235.0,1020.25,11.012006861063465,269,19
Brazil.regions.SC:Urupema,2465.0,350.472,7.03337213814513,191,19
Brazil.regions.SC:Urussanga,21268.0,254.954,83.41896969649427,329,19
Brazil.regions.SC:Vargem,2477.0,350.606,7.064910469301723,282,19
Brazil.regions.SC:Vargem Bonita,4492.0,299.807,14.98297237889709,303,19
Brazil.regions.SC:Vargeão,3573.0,165.941,21.531749236174303,269,19
Brazil.regions.SC:Vidal Ramos,6338.0,346.932,18.268709718330967,317,19
Brazil.regions.SC:Videira,53065.0,384.127,138.14441577915636,320,19
Brazil.regions.SC:Vitor Meireles,4979.0,371.024,13.419617059812841,234,19
Brazil.regions.SC:Witmarsum,3965.0,153.776,25.78425762147539,233,19
Brazil.regions.SC:Xanxerê,50982.0,377.702,134.97942822648542,290,19
Brazil.regions.SC:Xavantina,3933.0,217.326,18.09723640981751,300,19
Brazil.regions.SC:Xaxim,28706.0,293.507,97.80345954270256,307,19
Brazil.regions.SC:Zortéa,3363.0,190.179,17.683340431908885,298,19
Brazil.regions.SC:Água Doce,7145.0,1313.974,5.437702724711448,293,19
Brazil.regions.SC:Águas Frias,2366.0,76.744,30.829771708537475,270,19
Brazil.regions.SC:Águas Mornas,6469.0,326.66,19.803465376844425,320,19
Brazil.regions.SC:Águas de Chapecó,6486.0,139.511,46.49095770226004,298,19
Brazil.regions.SE:Amparo de São Francisco,2374.0,35.33,67.19501839796207,286,19
Brazil.regions.SE:Aquidabã,21563.0,359.543,59.9733550646237,298,19
Brazil.regions.SE:Arauá,10056.0,198.967,50.54104449481572,294,19
Brazil.regions.SE:Areia Branca,18542.0,148.134,125.17045377833584,299,19
Brazil.regions.SE:Barra dos Coqueiros,30407.0,92.268,329.5508735422898,301,19
Brazil.regions.SE:Boquim,26816.0,205.643,130.40074303526015,295,19
Brazil.regions.SE:Brejo Grande,8309.0,143.887,57.74670401078624,278,19
Brazil.regions.SE:Campo do Brito,18109.0,201.485,89.87765838648038,294,19
Brazil.regions.SE:Canhoba,4008.0,169.679,23.62107273145174,276,19
Brazil.regions.SE:Canindé de São Francisco,29900.0,901.094,33.181887794170194,299,19
Brazil.regions.SE:Capela,34213.0,442.211,77.36804376191456,324,19
Brazil.regions.SE:Carira,22082.0,637.131,34.65849252351558,296,19
Brazil.regions.SE:Carmópolis,16634.0,46.395,358.5300140101304,287,19
Brazil.regions.SE:Cedro de São João,5897.0,83.711,70.44474441829628,293,19
Brazil.regions.SE:Cristinápolis,17874.0,237.699,75.1959410851539,300,19
Brazil.regions.SE:Cumbe,3987.0,128.393,31.05309479488757,275,19
Brazil.regions.SE:Divina Pastora,5138.0,90.328,56.881587104773715,294,19
Brazil.regions.SE:Feira Nova,5584.0,183.273,30.468208628657795,280,19
Brazil.regions.SE:Frei Paulo,15421.0,399.177,38.63198530977486,295,19
Brazil.regions.SE:Gararu,11604.0,654.129,17.739620166664373,287,19
Brazil.regions.SE:General Maynard,3346.0,19.793,169.04966402263426,280,19
Brazil.regions.SE:Graccho Cardoso,5818.0,242.679,23.974056263623964,287,19
